ID	IUPAC_solid	SMILES_solid	IUPAC_anion	SMILES_anion	IUPAC_cation	SMILES_cation	Mole_fraction	Weight_fraction	Parts of Solvent	Temperature.K	logP_anion	Atom count_anion	Molecular weight_anion	molecular_anion	Aliphatic atom count_anion	Aromatic atom count_anion	Van der Waals surface area (3D)_anion	ASA_anion	donorcount_anion	acceptorcount_anion	Refractivity_anion	Bond count_anion	Smallest ring size_anion	Balaban index_anion	Rotatable bond count_anion	MMFF94 energy_anion	Fused ring count_anion	logP_cation	Atom count_cation	Molecular weight_cation	molecular_cation	Aliphatic atom count_cation	Aromatic atom count_cation	Van der Waals surface area (3D)_cation	ASA_cation	donorcount_cation	acceptorcount_cation	Refractivity_cation	Bond count_cation	Smallest ring size_cation	Balaban index_cation	Rotatable bond count_cation	MMFF94 energy_cation	Fused ring count_cation	logP_solid	Atom count_solid	Molecular weight_solid	molecular_solid	Aliphatic atom count_solid	Aromatic atom count_solid	Van der Waals surface area (3D)_solid	ASA_solid	donorcount_solid	acceptorcount_solid	Refractivity_solid	Bond count_solid	Smallest ring size_solid	Rotatable bond count_solid	Fused ring count_solid
caffeic_acid_1-octyl-3-methylimidazolium_hexafluorophosphate_312.6K	caffeic_acid	[H]OC(=O)C([H])=C([H])c1c([H])c([H])c(O[H])c(O[H])c1[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.002099999999759	0.001112886050045	897.564592448588	312.6	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	1.53	21	180.159	17.14	7	6	226.04	324.83	3	4	47.02	21	6	2	0
caffeic_acid_1-octyl-3-methylimidazolium_hexafluorophosphate_307.9K	caffeic_acid	[H]OC(=O)C([H])=C([H])c1c([H])c([H])c(O[H])c(O[H])c1[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.001799999999794	0.000953767548822	1047.47349989529	307.9	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	1.53	21	180.159	17.14	7	6	226.04	324.83	3	4	47.02	21	6	2	0
caffeic_acid_1-octyl-3-methylimidazolium_hexafluorophosphate_303.1K	caffeic_acid	[H]OC(=O)C([H])=C([H])c1c([H])c([H])c(O[H])c(O[H])c1[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.00139999999984	0.000741679479079	1347.29131478905	303.1	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	1.53	21	180.159	17.14	7	6	226.04	324.83	3	4	47.02	21	6	2	0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-octyl-3-methylimidazolium_hexafluorophosphate_321.15K	methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate	[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.46599999999776	0.348087204944407	1.87284331568496	321.15	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	2.05	27	208.213	21.54	9	6	299.8	441.22	1	3	56.27	27	6	4	0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-octyl-3-methylimidazolium_hexafluorophosphate_312.15K	methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate	[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.347999999997957	0.246180184453534	3.06206536167718	312.15	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	2.05	27	208.213	21.54	9	6	299.8	441.22	1	3	56.27	27	6	4	0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-octyl-3-methylimidazolium_hexafluorophosphate_303.15K	methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate	[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.291999999998139	0.201501244372212	3.9627485086534	303.15	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	2.05	27	208.213	21.54	9	6	299.8	441.22	1	3	56.27	27	6	4	0
3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-octyl-3-methylimidazolium_hexafluorophosphate_321.15K	3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester	[H]Oc1c(OC([H])([H])[H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.252000000000008	0.190848125376173	4.23976852289715	321.15	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	1.9	31	238.239	24.56	11	6	348.65	509.89	1	4	62.74	31	6	5	0
3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-octyl-3-methylimidazolium_hexafluorophosphate_312.15K	3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester	[H]Oc1c(OC([H])([H])[H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.209000000000007	0.15610509512396	5.4059408131805	312.15	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	1.9	31	238.239	24.56	11	6	348.65	509.89	1	4	62.74	31	6	5	0
3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-octyl-3-methylimidazolium_hexafluorophosphate_303.15K	3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester	[H]Oc1c(OC([H])([H])[H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.165000000000005	0.121529954889342	7.22842402032109	303.15	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	1.9	31	238.239	24.56	11	6	348.65	509.89	1	4	62.74	31	6	5	0
2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-octyl-3-methylimidazolium_hexafluorophosphate_321.15K	2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester	[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.091999999998238	0.05038173370219	18.8484634512793	321.15	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	2.21	23	178.187	18.63	7	6	252.81	386.67	1	2	49.81	23	6	3	0
2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-octyl-3-methylimidazolium_hexafluorophosphate_312.15K	2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester	[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.070999999998608	0.038478974525127	24.9882185619835	312.15	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	2.21	23	178.187	18.63	7	6	252.81	386.67	1	2	49.81	23	6	3	0
2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-octyl-3-methylimidazolium_hexafluorophosphate_303.15K	2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester	[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.060999999998792	0.032897201294003	29.3977226227542	303.15	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	2.21	23	178.187	18.63	7	6	252.81	386.67	1	2	49.81	23	6	3	0
9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_361.55K	9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride	[Cl-].[H]c1c([H])c2c([H])c3-c4c([H])c5OC([H])([H])Oc5c([H])c4C([H])([H])C([H])([H])[n+]3c([H])c2c(OC([H])([H])[H])c1OC([H])([H])[H]	bis(trifluoromethylsulfonyl)imide	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.016700000000842	0.013107230561192	75.2937674233635	361.55	2.17	15	280.14	14.25	15	0	270.39	391.21	0	5	31.33	14	0	4.89	2	267.03	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	-1.28	44	371.82	36.92	10	16	473.35	578.95	0	4	93.52	47	5	2	5
9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_360.05K	9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride	[Cl-].[H]c1c([H])c2c([H])c3-c4c([H])c5OC([H])([H])Oc5c([H])c4C([H])([H])C([H])([H])[n+]3c([H])c2c(OC([H])([H])[H])c1OC([H])([H])[H]	bis(trifluoromethylsulfonyl)imide	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.015300000000772	0.012004743693866	82.3004040320319	360.05	2.17	15	280.14	14.25	15	0	270.39	391.21	0	5	31.33	14	0	4.89	2	267.03	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	-1.28	44	371.82	36.92	10	16	473.35	578.95	0	4	93.52	47	5	2	5
9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_356.55K	9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride	[Cl-].[H]c1c([H])c2c([H])c3-c4c([H])c5OC([H])([H])Oc5c([H])c4C([H])([H])C([H])([H])[n+]3c([H])c2c(OC([H])([H])[H])c1OC([H])([H])[H]	bis(trifluoromethylsulfonyl)imide	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.013000000000657	0.010194980311927	97.0874871165892	356.55	2.17	15	280.14	14.25	15	0	270.39	391.21	0	5	31.33	14	0	4.89	2	267.03	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	-1.28	44	371.82	36.92	10	16	473.35	578.95	0	4	93.52	47	5	2	5
9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_353.75K	9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride	[Cl-].[H]c1c([H])c2c([H])c3-c4c([H])c5OC([H])([H])Oc5c([H])c4C([H])([H])C([H])([H])[n+]3c([H])c2c(OC([H])([H])[H])c1OC([H])([H])[H]	bis(trifluoromethylsulfonyl)imide	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.011400000000578	0.008937087486835	110.893276357994	353.75	2.17	15	280.14	14.25	15	0	270.39	391.21	0	5	31.33	14	0	4.89	2	267.03	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	-1.28	44	371.82	36.92	10	16	473.35	578.95	0	4	93.52	47	5	2	5
9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_350.75K	9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride	[Cl-].[H]c1c([H])c2c([H])c3-c4c([H])c5OC([H])([H])Oc5c([H])c4C([H])([H])C([H])([H])[n+]3c([H])c2c(OC([H])([H])[H])c1OC([H])([H])[H]	bis(trifluoromethylsulfonyl)imide	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.009800000000498	0.007680074018931	129.207078412925	350.75	2.17	15	280.14	14.25	15	0	270.39	391.21	0	5	31.33	14	0	4.89	2	267.03	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	-1.28	44	371.82	36.92	10	16	473.35	578.95	0	4	93.52	47	5	2	5
9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_346.95K	9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride	[Cl-].[H]c1c([H])c2c([H])c3-c4c([H])c5OC([H])([H])Oc5c([H])c4C([H])([H])C([H])([H])[n+]3c([H])c2c(OC([H])([H])[H])c1OC([H])([H])[H]	bis(trifluoromethylsulfonyl)imide	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.008300000000422	0.006502421707978	152.78885666138	346.95	2.17	15	280.14	14.25	15	0	270.39	391.21	0	5	31.33	14	0	4.89	2	267.03	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	-1.28	44	371.82	36.92	10	16	473.35	578.95	0	4	93.52	47	5	2	5
9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_344.05K	9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride	[Cl-].[H]c1c([H])c2c([H])c3-c4c([H])c5OC([H])([H])Oc5c([H])c4C([H])([H])C([H])([H])[n+]3c([H])c2c(OC([H])([H])[H])c1OC([H])([H])[H]	bis(trifluoromethylsulfonyl)imide	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.007300000000371	0.00571774871627	173.894009796991	344.05	2.17	15	280.14	14.25	15	0	270.39	391.21	0	5	31.33	14	0	4.89	2	267.03	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	-1.28	44	371.82	36.92	10	16	473.35	578.95	0	4	93.52	47	5	2	5
9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_342.15K	9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride	[Cl-].[H]c1c([H])c2c([H])c3-c4c([H])c5OC([H])([H])Oc5c([H])c4C([H])([H])C([H])([H])[n+]3c([H])c2c(OC([H])([H])[H])c1OC([H])([H])[H]	bis(trifluoromethylsulfonyl)imide	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.006720000000343	0.005262795364348	189.013088248559	342.15	2.17	15	280.14	14.25	15	0	270.39	391.21	0	5	31.33	14	0	4.89	2	267.03	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	-1.28	44	371.82	36.92	10	16	473.35	578.95	0	4	93.52	47	5	2	5
Diosgenin_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_332.25K	Diosgenin	[H]O[C@]1([H])C([H])([H])C2=C([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])[C@]5([H])O[C@@]6(OC([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C6([H])[H])[C@@]([H])(C([H])([H])[H])[C@]5([H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H]	bis(trifluoromethylsulfonyl)imide	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.001630000000772	0.001421728629403	702.369109490342	332.25	2.17	15	280.14	14.25	15	0	270.39	391.21	0	5	31.33	14	0	4.89	2	267.03	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	4.93	72	414.63	50.65	30	0	697.3	543.81	1	3	120.27	77	5	0	5
Diosgenin_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_328.85K	Diosgenin	[H]O[C@]1([H])C([H])([H])C2=C([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])[C@]5([H])O[C@@]6(OC([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C6([H])[H])[C@@]([H])(C([H])([H])[H])[C@]5([H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H]	bis(trifluoromethylsulfonyl)imide	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.001320000000626	0.001151292844931	867.588738653652	328.85	2.17	15	280.14	14.25	15	0	270.39	391.21	0	5	31.33	14	0	4.89	2	267.03	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	4.93	72	414.63	50.65	30	0	697.3	543.81	1	3	120.27	77	5	0	5
Diosgenin_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_325.45K	Diosgenin	[H]O[C@]1([H])C([H])([H])C2=C([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])[C@]5([H])O[C@@]6(OC([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C6([H])[H])[C@@]([H])(C([H])([H])[H])[C@]5([H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H]	bis(trifluoromethylsulfonyl)imide	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.000990000000469	0.000863433168726	1157.16722847887	325.45	2.17	15	280.14	14.25	15	0	270.39	391.21	0	5	31.33	14	0	4.89	2	267.03	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	4.93	72	414.63	50.65	30	0	697.3	543.81	1	3	120.27	77	5	0	5
Diosgenin_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_323.65K	Diosgenin	[H]O[C@]1([H])C([H])([H])C2=C([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])[C@]5([H])O[C@@]6(OC([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C6([H])[H])[C@@]([H])(C([H])([H])[H])[C@]5([H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H]	bis(trifluoromethylsulfonyl)imide	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.000770000000365	0.000671540224799	1488.11407399248	323.65	2.17	15	280.14	14.25	15	0	270.39	391.21	0	5	31.33	14	0	4.89	2	267.03	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	4.93	72	414.63	50.65	30	0	697.3	543.81	1	3	120.27	77	5	0	5
Diosgenin_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_315.55K	Diosgenin	[H]O[C@]1([H])C([H])([H])C2=C([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])[C@]5([H])O[C@@]6(OC([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C6([H])[H])[C@@]([H])(C([H])([H])[H])[C@]5([H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H]	bis(trifluoromethylsulfonyl)imide	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	1-octyl-3-methylimidazolium	[H]C([H])([H])[N+]1=CN(C=C1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.000419000000198	0.000365406124999	2735.68100117852	315.55	2.17	15	280.14	14.25	15	0	270.39	391.21	0	5	31.33	14	0	4.89	2	267.03	0	-0.37	37	195.329	25.53	9	5	393.44	526.19	0	0	61.13	37	5	1.84	7	36.94	0	4.93	72	414.63	50.65	30	0	697.3	543.81	1	3	120.27	77	5	0	5
