ID,Classification,Temperature.K,logP_anion,Atom count_anion,Molecular weight_anion,molecular_anion,Aliphatic atom count_anion,Aromatic atom count_anion,Van der Waals surface area (3D)_anion,ASA_anion,donorcount_anion,acceptorcount_anion,Refractivity_anion,Bond count_anion,Smallest ring size_anion,Balaban index_anion,Rotatable bond count_anion,MMFF94 energy_anion,logP_cation,Atom count_cation,Molecular weight_cation,molecular_cation,Aliphatic atom count_cation,Aromatic atom count_cation,Van der Waals surface area (3D)_cation,ASA_cation,donorcount_cation,acceptorcount_cation,Refractivity_cation,Bond count_cation,Smallest ring size_cation,Balaban index_cation,Rotatable bond count_cation,MMFF94 energy_cation,logP_solid,Atom count_solid,Molecular weight_solid,molecular_solid,Aliphatic atom count_solid,Aromatic atom count_solid,Van der Waals surface area (3D)_solid,ASA_solid,donorcount_solid,acceptorcount_solid,Refractivity_solid,Bond count_solid,Smallest ring size_solid,Rotatable bond count_solid,Fused ring count_solid,class
"5,7,3',4'-tetrahydroxyflavone_1-hexyl-3-methylimidazolium_hexafluorophosphate_320.8K",Insoluble,320.8,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-1.26,31,167.275,21.32,7,5,332.07,460.75,0,0,51.93,31,5,1.93,5,43.74,2.4,31,286.239,27.73,5,16,337.37,430.14,4,6,74.89,33,6,1,2,2
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-hexyl-3-methylimidazolium_hexafluorophosphate_333.75K",Insoluble,333.75,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-1.26,31,167.275,21.32,7,5,332.07,460.75,0,0,51.93,31,5,1.93,5,43.74,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-hexyl-3-methylimidazolium_hexafluorophosphate_328.55K",Insoluble,328.55,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-1.26,31,167.275,21.32,7,5,332.07,460.75,0,0,51.93,31,5,1.93,5,43.74,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-hexyl-3-methylimidazolium_hexafluorophosphate_321.75K",Insoluble,321.75,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-1.26,31,167.275,21.32,7,5,332.07,460.75,0,0,51.93,31,5,1.93,5,43.74,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-hexyl-3-methylimidazolium_hexafluorophosphate_312.35K",Insoluble,312.35,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-1.26,31,167.275,21.32,7,5,332.07,460.75,0,0,51.93,31,5,1.93,5,43.74,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-hexyl-3-methylimidazolium_hexafluorophosphate_299.75K",Insoluble,299.75,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-1.26,31,167.275,21.32,7,5,332.07,460.75,0,0,51.93,31,5,1.93,5,43.74,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-hexyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_358.95K",Moderate Soluble,358.95,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-1.26,31,167.275,21.32,7,5,332.07,460.75,0,0,51.93,31,5,1.93,5,43.74,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-hexyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_355.75K",Moderate Soluble,355.75,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-1.26,31,167.275,21.32,7,5,332.07,460.75,0,0,51.93,31,5,1.93,5,43.74,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-hexyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_353.25K",Moderate Soluble,353.25,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-1.26,31,167.275,21.32,7,5,332.07,460.75,0,0,51.93,31,5,1.93,5,43.74,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-hexyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_350.95K",Moderate Soluble,350.95,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-1.26,31,167.275,21.32,7,5,332.07,460.75,0,0,51.93,31,5,1.93,5,43.74,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-hexyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_347.85K",Moderate Soluble,347.85,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-1.26,31,167.275,21.32,7,5,332.07,460.75,0,0,51.93,31,5,1.93,5,43.74,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-hexyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_345.35K",Moderate Soluble,345.35,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-1.26,31,167.275,21.32,7,5,332.07,460.75,0,0,51.93,31,5,1.93,5,43.74,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-hexyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_341.95K",Moderate Soluble,341.95,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-1.26,31,167.275,21.32,7,5,332.07,460.75,0,0,51.93,31,5,1.93,5,43.74,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-hexyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_338.95K",Moderate Soluble,338.95,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-1.26,31,167.275,21.32,7,5,332.07,460.75,0,0,51.93,31,5,1.93,5,43.74,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-hexyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_336.45K",Moderate Soluble,336.45,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-1.26,31,167.275,21.32,7,5,332.07,460.75,0,0,51.93,31,5,1.93,5,43.74,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
D-fructose_1-ethyl-3-methylimidazolium_thiocyanate_353.4K,Soluble,353.4,0.85,3,58.08,4.79,3,0,63.14,162.52,0,1,14.38,2,0,1.63,0,2.57,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-3.27,24,180.156,16.12,12,0,252.72,289.48,5,6,37.56,23,0,5,0,0
D-fructose_1-ethyl-3-methylimidazolium_thiocyanate_343.35K,Soluble,343.35,0.85,3,58.08,4.79,3,0,63.14,162.52,0,1,14.38,2,0,1.63,0,2.57,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-3.27,24,180.156,16.12,12,0,252.72,289.48,5,6,37.56,23,0,5,0,0
D-fructose_1-ethyl-3-methylimidazolium_thiocyanate_333.3K,Soluble,333.3,0.85,3,58.08,4.79,3,0,63.14,162.52,0,1,14.38,2,0,1.63,0,2.57,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-3.27,24,180.156,16.12,12,0,252.72,289.48,5,6,37.56,23,0,5,0,0
D-fructose_1-ethyl-3-methylimidazolium_thiocyanate_323.25K,Soluble,323.25,0.85,3,58.08,4.79,3,0,63.14,162.52,0,1,14.38,2,0,1.63,0,2.57,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-3.27,24,180.156,16.12,12,0,252.72,289.48,5,6,37.56,23,0,5,0,0
D-fructose_1-ethyl-3-methylimidazolium_thiocyanate_313.2K,Soluble,313.2,0.85,3,58.08,4.79,3,0,63.14,162.52,0,1,14.38,2,0,1.63,0,2.57,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-3.27,24,180.156,16.12,12,0,252.72,289.48,5,6,37.56,23,0,5,0,0
D-fructose_1-ethyl-3-methylimidazolium_thiocyanate_303.15K,Soluble,303.15,0.85,3,58.08,4.79,3,0,63.14,162.52,0,1,14.38,2,0,1.63,0,2.57,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-3.27,24,180.156,16.12,12,0,252.72,289.48,5,6,37.56,23,0,5,0,0
D-xylose_1-ethyl-3-methylimidazolium_thiocyanate_353.4K,Soluble,353.4,0.85,3,58.08,4.79,3,0,63.14,162.52,0,1,14.38,2,0,1.63,0,2.57,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-2.94,20,150.13,13.45,10,0,211.24,261.75,4,5,31.38,19,0,4,0,0
D-xylose_1-ethyl-3-methylimidazolium_thiocyanate_343.35K,Soluble,343.35,0.85,3,58.08,4.79,3,0,63.14,162.52,0,1,14.38,2,0,1.63,0,2.57,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-2.94,20,150.13,13.45,10,0,211.24,261.75,4,5,31.38,19,0,4,0,0
D-xylose_1-ethyl-3-methylimidazolium_thiocyanate_333.3K,Soluble,333.3,0.85,3,58.08,4.79,3,0,63.14,162.52,0,1,14.38,2,0,1.63,0,2.57,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-2.94,20,150.13,13.45,10,0,211.24,261.75,4,5,31.38,19,0,4,0,0
D-xylose_1-ethyl-3-methylimidazolium_thiocyanate_323.25K,Soluble,323.25,0.85,3,58.08,4.79,3,0,63.14,162.52,0,1,14.38,2,0,1.63,0,2.57,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-2.94,20,150.13,13.45,10,0,211.24,261.75,4,5,31.38,19,0,4,0,0
D-xylose_1-ethyl-3-methylimidazolium_thiocyanate_313.2K,Soluble,313.2,0.85,3,58.08,4.79,3,0,63.14,162.52,0,1,14.38,2,0,1.63,0,2.57,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-2.94,20,150.13,13.45,10,0,211.24,261.75,4,5,31.38,19,0,4,0,0
D-xylose_1-ethyl-3-methylimidazolium_thiocyanate_303.15K,Soluble,303.15,0.85,3,58.08,4.79,3,0,63.14,162.52,0,1,14.38,2,0,1.63,0,2.57,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-2.94,20,150.13,13.45,10,0,211.24,261.75,4,5,31.38,19,0,4,0,0
sodium_thiocyanate_1-ethyl-3-methylimidazolium_thiocyanate_298.15K,Soluble,298.15,0.85,3,58.08,4.79,3,0,63.14,162.52,0,1,14.38,2,0,1.63,0,2.57,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,0.85,4,81.07,4.79,4,0,63.14,162.52,0,1,14.38,2,0,0,0,0
D-cellobiose_1-ethyl-3-methylimidazolium_thiocyanate_353.15K,Soluble,353.15,0.85,3,58.08,4.79,3,0,63.14,162.52,0,1,14.38,2,0,1.63,0,2.57,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-4.7,45,342.297,31.45,23,0,448.22,407.75,8,11,68.34,46,6,4,0,0
D-cellobiose_1-ethyl-3-methylimidazolium_thiocyanate_344.5K,Soluble,344.5,0.85,3,58.08,4.79,3,0,63.14,162.52,0,1,14.38,2,0,1.63,0,2.57,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-4.7,45,342.297,31.45,23,0,448.22,407.75,8,11,68.34,46,6,4,0,0
D-cellobiose_1-ethyl-3-methylimidazolium_thiocyanate_332.9K,Soluble,332.9,0.85,3,58.08,4.79,3,0,63.14,162.52,0,1,14.38,2,0,1.63,0,2.57,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-4.7,45,342.297,31.45,23,0,448.22,407.75,8,11,68.34,46,6,4,0,0
D-cellobiose_1-ethyl-3-methylimidazolium_thiocyanate_323.5K,Soluble,323.5,0.85,3,58.08,4.79,3,0,63.14,162.52,0,1,14.38,2,0,1.63,0,2.57,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-4.7,45,342.297,31.45,23,0,448.22,407.75,8,11,68.34,46,6,4,0,0
D-cellobiose_1-ethyl-3-methylimidazolium_thiocyanate_314.15K,Soluble,314.15,0.85,3,58.08,4.79,3,0,63.14,162.52,0,1,14.38,2,0,1.63,0,2.57,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-4.7,45,342.297,31.45,23,0,448.22,407.75,8,11,68.34,46,6,4,0,0
D-cellobiose_1-ethyl-3-methylimidazolium_thiocyanate_304.15K,Soluble,304.15,0.85,3,58.08,4.79,3,0,63.14,162.52,0,1,14.38,2,0,1.63,0,2.57,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-4.7,45,342.297,31.45,23,0,448.22,407.75,8,11,68.34,46,6,4,0,0
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-ethyl-3-methylimidazolium_tetrafluoroborate_359.25K",Moderate Soluble,359.25,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-ethyl-3-methylimidazolium_tetrafluoroborate_354.85K",Moderate Soluble,354.85,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-ethyl-3-methylimidazolium_tetrafluoroborate_351.35K",Moderate Soluble,351.35,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-ethyl-3-methylimidazolium_tetrafluoroborate_348.15K",Insoluble,348.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-ethyl-3-methylimidazolium_tetrafluoroborate_343.95K",Insoluble,343.95,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-ethyl-3-methylimidazolium_tetrafluoroborate_340.95K",Insoluble,340.95,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-ethyl-3-methylimidazolium_tetrafluoroborate_337.15K",Insoluble,337.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-ethyl-3-methylimidazolium_tetrafluoroborate_336.05K",Insoluble,336.05,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-ethyl-3-methylimidazolium_tetrafluoroborate_327.55K",Insoluble,327.55,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-ethyl-3-methylimidazolium_tetrafluoroborate_322.35K",Insoluble,322.35,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-ethyl-3-methylimidazolium_tetrafluoroborate_312.35K",Insoluble,312.35,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-ethyl-3-methylimidazolium_tetrafluoroborate_301.65K",Insoluble,301.65,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
LASSBio-294_1-ethyl-3-methylimidazolium_methyl_phosphonate_308.15K,Soluble,308.15,-0.72,9,95.014,6.7,5,0,130.56,270.94,0,2,15.93,8,0,2.54,1,-17.16,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,2.5,29,274.29,26.53,8,11,335.92,463.78,1,4,70.89,31,5,3,2,0
LASSBio-294_1-ethyl-3-methylimidazolium_methyl_phosphonate_298.15K,Soluble,298.15,-0.72,9,95.014,6.7,5,0,130.56,270.94,0,2,15.93,8,0,2.54,1,-17.16,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,2.5,29,274.29,26.53,8,11,335.92,463.78,1,4,70.89,31,5,3,2,0
LASSBio-294_1-ethyl-3-methylimidazolium_methyl_phosphonate_288.15K,Soluble,288.15,-0.72,9,95.014,6.7,5,0,130.56,270.94,0,2,15.93,8,0,2.54,1,-17.16,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,2.5,29,274.29,26.53,8,11,335.92,463.78,1,4,70.89,31,5,3,2,0
sodium_chloride_1-ethyl-3-methylimidazolium_methanesulfonate_403.1K,Moderate Soluble,403.1,-0.96,8,95.09,7.21,5,0,132.51,282.9,0,3,15.41,7,0,3.02,0,67.47,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,1
sodium_chloride_1-ethyl-3-methylimidazolium_methanesulfonate_391.15K,Moderate Soluble,391.15,-0.96,8,95.09,7.21,5,0,132.51,282.9,0,3,15.41,7,0,3.02,0,67.47,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,1
sodium_chloride_1-ethyl-3-methylimidazolium_methanesulfonate_371.1K,Moderate Soluble,371.1,-0.96,8,95.09,7.21,5,0,132.51,282.9,0,3,15.41,7,0,3.02,0,67.47,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,1
sodium_chloride_1-ethyl-3-methylimidazolium_methanesulfonate_343K,Moderate Soluble,343,-0.96,8,95.09,7.21,5,0,132.51,282.9,0,3,15.41,7,0,3.02,0,67.47,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,1
sodium_chloride_1-ethyl-3-methylimidazolium_methanesulfonate_326.1K,Moderate Soluble,326.1,-0.96,8,95.09,7.21,5,0,132.51,282.9,0,3,15.41,7,0,3.02,0,67.47,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,1
sodium_chloride_1-ethyl-3-methylimidazolium_methanesulfonate_303K,Moderate Soluble,303,-0.96,8,95.09,7.21,5,0,132.51,282.9,0,3,15.41,7,0,3.02,0,67.47,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,1
"1,7-heptanedioic_acid_1-ethyl-3-methylimidazolium_hydrogen_sulfate_355.67K",Soluble,355.67,-0.84,6,97.06,6.16,5,0,110.65,251.96,1,4,12.65,5,0,3.02,0,-31.59,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-ethyl-3-methylimidazolium_hydrogen_sulfate_352.13K",Soluble,352.13,-0.84,6,97.06,6.16,5,0,110.65,251.96,1,4,12.65,5,0,3.02,0,-31.59,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-ethyl-3-methylimidazolium_hydrogen_sulfate_348.94K",Soluble,348.94,-0.84,6,97.06,6.16,5,0,110.65,251.96,1,4,12.65,5,0,3.02,0,-31.59,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-ethyl-3-methylimidazolium_hydrogen_sulfate_345.14K",Soluble,345.14,-0.84,6,97.06,6.16,5,0,110.65,251.96,1,4,12.65,5,0,3.02,0,-31.59,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-ethyl-3-methylimidazolium_hydrogen_sulfate_341.45K",Soluble,341.45,-0.84,6,97.06,6.16,5,0,110.65,251.96,1,4,12.65,5,0,3.02,0,-31.59,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-ethyl-3-methylimidazolium_hydrogen_sulfate_337.73K",Soluble,337.73,-0.84,6,97.06,6.16,5,0,110.65,251.96,1,4,12.65,5,0,3.02,0,-31.59,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-ethyl-3-methylimidazolium_hydrogen_sulfate_332.15K",Soluble,332.15,-0.84,6,97.06,6.16,5,0,110.65,251.96,1,4,12.65,5,0,3.02,0,-31.59,-3.11,19,111.167,13.04,3,5,209.62,329.98,0,0,33.6,19,5,2.22,1,43.58,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
